User_id,Account,YouTubeLog_id,Video_id,Video_Time,Behavior,CreateDate
35,S10527118,5362,Cbm5zjFsHGs,47,paused,"2017-05-02 22:19:44"
35,S10527118,5363,Cbm5zjFsHGs,47,playing,"2017-05-02 22:19:45"
35,S10527118,5364,Cbm5zjFsHGs,118,paused,"2017-05-02 22:20:56"
34,S10527117,5365,Cbm5zjFsHGs,0,buffering,"2017-05-02 22:21:06"
34,S10527117,5366,Cbm5zjFsHGs,0,playing,"2017-05-02 22:21:08"
34,S10527117,5367,Cbm5zjFsHGs,3,paused,"2017-05-02 22:21:11"
35,S10527118,5368,gzCSV35U5-w,0,buffering,"2017-05-02 22:21:38"
35,S10527118,5369,gzCSV35U5-w,0,playing,"2017-05-02 22:21:40"
35,S10527118,5370,gzCSV35U5-w,1,paused,"2017-05-02 22:21:41"
35,S10527118,5371,gzCSV35U5-w,1,playing,"2017-05-02 22:21:56"
35,S10527118,5372,gzCSV35U5-w,3,paused,"2017-05-02 22:21:58"
35,S10527118,5373,gzCSV35U5-w,3,playing,"2017-05-02 22:22:01"
34,S10527117,5374,gzCSV35U5-w,0,buffering,"2017-05-02 22:22:45"
34,S10527117,5375,gzCSV35U5-w,383,buffering,"2017-05-02 22:22:46"
34,S10527117,5376,gzCSV35U5-w,383,playing,"2017-05-02 22:22:47"
34,S10527117,5377,gzCSV35U5-w,481,paused,"2017-05-02 22:22:47"
34,S10527117,5378,gzCSV35U5-w,481,buffering,"2017-05-02 22:22:47"
34,S10527117,5379,gzCSV35U5-w,481,playing,"2017-05-02 22:22:48"
34,S10527117,5380,gzCSV35U5-w,533,paused,"2017-05-02 22:22:49"
34,S10527117,5381,gzCSV35U5-w,533,buffering,"2017-05-02 22:22:49"
34,S10527117,5382,gzCSV35U5-w,533,playing,"2017-05-02 22:22:50"
34,S10527117,5383,gzCSV35U5-w,510,paused,"2017-05-02 22:22:51"
34,S10527117,5384,gzCSV35U5-w,504,buffering,"2017-05-02 22:22:51"
34,S10527117,5385,gzCSV35U5-w,504,playing,"2017-05-02 22:22:51"
34,S10527117,5386,gzCSV35U5-w,562,paused,"2017-05-02 22:22:52"
34,S10527117,5387,gzCSV35U5-w,562,buffering,"2017-05-02 22:22:52"
34,S10527117,5388,gzCSV35U5-w,562,playing,"2017-05-02 22:22:53"
34,S10527117,5389,gzCSV35U5-w,597,paused,"2017-05-02 22:22:58"
34,S10527117,5390,gzCSV35U5-w,597,buffering,"2017-05-02 22:22:58"
34,S10527117,5391,gzCSV35U5-w,597,playing,"2017-05-02 22:22:59"
34,S10527117,5392,gzCSV35U5-w,611,paused,"2017-05-02 22:22:59"
34,S10527117,5393,gzCSV35U5-w,611,buffering,"2017-05-02 22:22:59"
34,S10527117,5394,gzCSV35U5-w,611,playing,"2017-05-02 22:23:00"
34,S10527117,5395,gzCSV35U5-w,624,paused,"2017-05-02 22:23:00"
34,S10527117,5396,gzCSV35U5-w,624,buffering,"2017-05-02 22:23:00"
34,S10527117,5397,gzCSV35U5-w,624,playing,"2017-05-02 22:23:00"
34,S10527117,5398,gzCSV35U5-w,613,paused,"2017-05-02 22:23:01"
34,S10527117,5399,gzCSV35U5-w,613,buffering,"2017-05-02 22:23:01"
34,S10527117,5400,gzCSV35U5-w,613,playing,"2017-05-02 22:23:01"
34,S10527117,5401,gzCSV35U5-w,606,paused,"2017-05-02 22:23:02"
34,S10527117,5402,gzCSV35U5-w,604,buffering,"2017-05-02 22:23:02"
34,S10527117,5403,gzCSV35U5-w,604,playing,"2017-05-02 22:23:03"
34,S10527117,5404,gzCSV35U5-w,600,paused,"2017-05-02 22:23:03"
34,S10527117,5405,gzCSV35U5-w,600,buffering,"2017-05-02 22:23:03"
34,S10527117,5406,gzCSV35U5-w,600,playing,"2017-05-02 22:23:03"
34,S10527117,5407,gzCSV35U5-w,590,paused,"2017-05-02 22:23:03"
34,S10527117,5408,gzCSV35U5-w,590,buffering,"2017-05-02 22:23:04"
34,S10527117,5409,gzCSV35U5-w,583,paused,"2017-05-02 22:23:04"
34,S10527117,5410,gzCSV35U5-w,583,buffering,"2017-05-02 22:23:04"
34,S10527117,5411,gzCSV35U5-w,583,playing,"2017-05-02 22:23:05"
34,S10527117,5412,gzCSV35U5-w,568,paused,"2017-05-02 22:23:05"
34,S10527117,5413,gzCSV35U5-w,568,buffering,"2017-05-02 22:23:05"
34,S10527117,5414,gzCSV35U5-w,568,playing,"2017-05-02 22:23:06"
34,S10527117,5415,gzCSV35U5-w,572,paused,"2017-05-02 22:23:07"
34,S10527117,5416,gzCSV35U5-w,572,buffering,"2017-05-02 22:23:07"
34,S10527117,5417,gzCSV35U5-w,572,playing,"2017-05-02 22:23:07"
34,S10527117,5418,gzCSV35U5-w,582,paused,"2017-05-02 22:23:07"
34,S10527117,5419,gzCSV35U5-w,583,buffering,"2017-05-02 22:23:07"
34,S10527117,5420,gzCSV35U5-w,583,playing,"2017-05-02 22:23:08"
34,S10527117,5421,gzCSV35U5-w,604,paused,"2017-05-02 22:23:08"
34,S10527117,5422,gzCSV35U5-w,604,buffering,"2017-05-02 22:23:08"
34,S10527117,5423,gzCSV35U5-w,604,playing,"2017-05-02 22:23:08"
34,S10527117,5424,gzCSV35U5-w,620,paused,"2017-05-02 22:23:09"
34,S10527117,5425,gzCSV35U5-w,620,buffering,"2017-05-02 22:23:09"
34,S10527117,5426,gzCSV35U5-w,620,playing,"2017-05-02 22:23:09"
34,S10527117,5427,gzCSV35U5-w,640,paused,"2017-05-02 22:23:10"
34,S10527117,5428,gzCSV35U5-w,641,buffering,"2017-05-02 22:23:10"
34,S10527117,5429,gzCSV35U5-w,641,playing,"2017-05-02 22:23:10"
34,S10527117,5430,gzCSV35U5-w,642,paused,"2017-05-02 22:23:11"
34,S10527117,5431,gzCSV35U5-w,43,buffering,"2017-05-02 22:23:14"
34,S10527117,5432,gzCSV35U5-w,43,playing,"2017-05-02 22:23:14"
34,S10527117,5433,gzCSV35U5-w,54,paused,"2017-05-02 22:23:15"
34,S10527117,5434,gzCSV35U5-w,55,buffering,"2017-05-02 22:23:15"
34,S10527117,5435,gzCSV35U5-w,77,paused,"2017-05-02 22:23:15"
34,S10527117,5436,gzCSV35U5-w,77,playing,"2017-05-02 22:23:15"
34,S10527117,5437,gzCSV35U5-w,77,buffering,"2017-05-02 22:23:15"
34,S10527117,5438,gzCSV35U5-w,87,playing,"2017-05-02 22:23:16"
34,S10527117,5439,gzCSV35U5-w,87,paused,"2017-05-02 22:23:16"
34,S10527117,5440,gzCSV35U5-w,88,buffering,"2017-05-02 22:23:16"
34,S10527117,5441,gzCSV35U5-w,88,playing,"2017-05-02 22:23:17"
34,S10527117,5442,gzCSV35U5-w,124,paused,"2017-05-02 22:23:17"
34,S10527117,5443,gzCSV35U5-w,124,buffering,"2017-05-02 22:23:17"
34,S10527117,5444,gzCSV35U5-w,124,playing,"2017-05-02 22:23:17"
34,S10527117,5445,gzCSV35U5-w,151,paused,"2017-05-02 22:23:18"
34,S10527117,5446,gzCSV35U5-w,155,buffering,"2017-05-02 22:23:18"
34,S10527117,5447,gzCSV35U5-w,155,playing,"2017-05-02 22:23:18"
34,S10527117,5448,gzCSV35U5-w,175,paused,"2017-05-02 22:23:19"
34,S10527117,5449,gzCSV35U5-w,175,buffering,"2017-05-02 22:23:19"
35,S10527118,5450,gzCSV35U5-w,101,paused,"2017-05-02 22:23:19"
35,S10527118,5451,gzCSV35U5-w,101,playing,"2017-05-02 22:23:19"
34,S10527117,5452,gzCSV35U5-w,175,playing,"2017-05-02 22:23:20"
34,S10527117,5453,gzCSV35U5-w,193,paused,"2017-05-02 22:23:20"
34,S10527117,5454,gzCSV35U5-w,193,buffering,"2017-05-02 22:23:20"
35,S10527118,5455,gzCSV35U5-w,117,paused,"2017-05-02 22:23:21"
34,S10527117,5456,gzCSV35U5-w,193,playing,"2017-05-02 22:23:21"
35,S10527118,5457,gzCSV35U5-w,117,playing,"2017-05-02 22:23:21"
34,S10527117,5458,gzCSV35U5-w,221,paused,"2017-05-02 22:23:22"
34,S10527117,5459,gzCSV35U5-w,221,buffering,"2017-05-02 22:23:22"
34,S10527117,5460,gzCSV35U5-w,221,playing,"2017-05-02 22:23:22"
35,S10527118,5461,gzCSV35U5-w,128,paused,"2017-05-02 22:23:22"
35,S10527118,5462,gzCSV35U5-w,129,playing,"2017-05-02 22:23:23"
34,S10527117,5463,gzCSV35U5-w,223,paused,"2017-05-02 22:23:24"
34,S10527117,5464,gzCSV35U5-w,223,playing,"2017-05-02 22:23:28"
34,S10527117,5465,gzCSV35U5-w,232,paused,"2017-05-02 22:23:29"
34,S10527117,5466,gzCSV35U5-w,232,buffering,"2017-05-02 22:23:29"
34,S10527117,5467,gzCSV35U5-w,232,playing,"2017-05-02 22:23:29"
34,S10527117,5468,gzCSV35U5-w,242,paused,"2017-05-02 22:23:29"
34,S10527117,5469,gzCSV35U5-w,242,buffering,"2017-05-02 22:23:30"
34,S10527117,5470,gzCSV35U5-w,242,playing,"2017-05-02 22:23:30"
34,S10527117,5471,gzCSV35U5-w,249,paused,"2017-05-02 22:23:30"
34,S10527117,5472,gzCSV35U5-w,249,buffering,"2017-05-02 22:23:30"
34,S10527117,5473,gzCSV35U5-w,249,playing,"2017-05-02 22:23:30"
34,S10527117,5474,gzCSV35U5-w,265,paused,"2017-05-02 22:23:31"
34,S10527117,5475,gzCSV35U5-w,265,buffering,"2017-05-02 22:23:31"
34,S10527117,5476,gzCSV35U5-w,265,playing,"2017-05-02 22:23:31"
34,S10527117,5477,gzCSV35U5-w,272,paused,"2017-05-02 22:23:31"
34,S10527117,5478,gzCSV35U5-w,272,buffering,"2017-05-02 22:23:31"
34,S10527117,5479,gzCSV35U5-w,272,playing,"2017-05-02 22:23:31"
34,S10527117,5480,gzCSV35U5-w,282,paused,"2017-05-02 22:23:32"
34,S10527117,5481,gzCSV35U5-w,283,buffering,"2017-05-02 22:23:32"
34,S10527117,5482,gzCSV35U5-w,283,playing,"2017-05-02 22:23:32"
34,S10527117,5483,gzCSV35U5-w,291,paused,"2017-05-02 22:23:33"
34,S10527117,5484,gzCSV35U5-w,291,buffering,"2017-05-02 22:23:33"
34,S10527117,5485,gzCSV35U5-w,291,playing,"2017-05-02 22:23:33"
34,S10527117,5486,gzCSV35U5-w,269,paused,"2017-05-02 22:23:34"
34,S10527117,5487,gzCSV35U5-w,264,buffering,"2017-05-02 22:23:34"
34,S10527117,5488,gzCSV35U5-w,264,playing,"2017-05-02 22:23:34"
34,S10527117,5489,gzCSV35U5-w,274,paused,"2017-05-02 22:23:39"
34,S10527117,5490,gzCSV35U5-w,274,buffering,"2017-05-02 22:23:39"
34,S10527117,5491,gzCSV35U5-w,274,playing,"2017-05-02 22:23:40"
34,S10527117,5492,gzCSV35U5-w,272,paused,"2017-05-02 22:23:42"
34,S10527117,5493,gzCSV35U5-w,272,buffering,"2017-05-02 22:23:42"
34,S10527117,5494,gzCSV35U5-w,272,playing,"2017-05-02 22:23:43"
34,S10527117,5495,gzCSV35U5-w,267,paused,"2017-05-02 22:23:44"
34,S10527117,5496,gzCSV35U5-w,266,buffering,"2017-05-02 22:23:44"
34,S10527117,5497,gzCSV35U5-w,266,playing,"2017-05-02 22:23:45"
34,S10527117,5498,gzCSV35U5-w,278,paused,"2017-05-02 22:23:57"
35,S10527118,5499,gzCSV35U5-w,231,paused,"2017-05-02 22:24:06"
35,S10527118,5500,gzCSV35U5-w,231,playing,"2017-05-02 22:24:06"
35,S10527118,5501,gzCSV35U5-w,253,paused,"2017-05-02 22:24:08"
35,S10527118,5502,gzCSV35U5-w,253,playing,"2017-05-02 22:24:08"
35,S10527118,5503,gzCSV35U5-w,242,paused,"2017-05-02 22:24:12"
35,S10527118,5504,gzCSV35U5-w,242,playing,"2017-05-02 22:24:12"
35,S10527118,5505,gzCSV35U5-w,275,paused,"2017-05-02 22:24:21"
35,S10527118,5506,gzCSV35U5-w,275,playing,"2017-05-02 22:24:21"
35,S10527118,5507,gzCSV35U5-w,149,paused,"2017-05-02 22:24:40"
35,S10527118,5508,gzCSV35U5-w,149,buffering,"2017-05-02 22:24:40"
35,S10527118,5509,gzCSV35U5-w,149,playing,"2017-05-02 22:24:41"
34,S10527117,5510,gF9QfR91O1Q,0,buffering,"2017-05-02 22:25:03"
34,S10527117,5511,gF9QfR91O1Q,0,playing,"2017-05-02 22:25:07"
34,S10527117,5512,gF9QfR91O1Q,0,buffering,"2017-05-02 22:25:12"
34,S10527117,5513,gF9QfR91O1Q,0,playing,"2017-05-02 22:25:14"
35,S10527118,5514,gzCSV35U5-w,212,paused,"2017-05-02 22:25:43"
34,S10527117,5515,gF9QfR91O1Q,30,paused,"2017-05-02 22:25:44"
35,S10527118,5516,gzCSV35U5-w,212,playing,"2017-05-02 22:26:09"
35,S10527118,5517,gzCSV35U5-w,214,paused,"2017-05-02 22:26:11"
35,S10527118,5518,gzCSV35U5-w,214,playing,"2017-05-02 22:26:22"
35,S10527118,5519,gzCSV35U5-w,221,paused,"2017-05-02 22:26:29"
35,S10527118,5520,gzCSV35U5-w,221,playing,"2017-05-02 22:26:30"
35,S10527118,5521,gzCSV35U5-w,281,paused,"2017-05-02 22:27:30"
35,S10527118,5522,gzCSV35U5-w,281,playing,"2017-05-02 22:27:34"
35,S10527118,5523,gzCSV35U5-w,286,paused,"2017-05-02 22:27:38"
35,S10527118,5524,gzCSV35U5-w,286,playing,"2017-05-02 22:27:43"
35,S10527118,5525,gzCSV35U5-w,290,paused,"2017-05-02 22:27:48"
34,S10527117,5526,TVfAery2QN0,0,buffering,"2017-05-02 22:27:50"
35,S10527118,5527,gzCSV35U5-w,290,playing,"2017-05-02 22:27:51"
35,S10527118,5528,gzCSV35U5-w,291,paused,"2017-05-02 22:27:53"
35,S10527118,5529,gzCSV35U5-w,291,playing,"2017-05-02 22:27:58"
34,S10527117,5530,gF9QfR91O1Q,0,buffering,"2017-05-02 22:28:05"
34,S10527117,5531,gF9QfR91O1Q,0,playing,"2017-05-02 22:28:06"
34,S10527117,5532,gF9QfR91O1Q,0,paused,"2017-05-02 22:28:06"
34,S10527117,5533,gF9QfR91O1Q,0,playing,"2017-05-02 22:28:36"
34,S10527117,5534,gF9QfR91O1Q,73,paused,"2017-05-02 22:29:49"
35,S10527118,5535,gzCSV35U5-w,479,paused,"2017-05-02 22:31:06"
35,S10527118,5536,gzCSV35U5-w,479,playing,"2017-05-02 22:32:18"
35,S10527118,5537,gzCSV35U5-w,481,paused,"2017-05-02 22:32:21"
35,S10527118,5538,gzCSV35U5-w,481,playing,"2017-05-02 22:32:32"
35,S10527118,5539,gzCSV35U5-w,490,paused,"2017-05-02 22:32:41"
35,S10527118,5540,gzCSV35U5-w,490,playing,"2017-05-02 22:32:42"
34,S10527117,5541,gF9QfR91O1Q,73,playing,"2017-05-02 22:32:47"
35,S10527118,5542,gzCSV35U5-w,500,paused,"2017-05-02 22:32:52"
34,S10527117,5543,gF9QfR91O1Q,79,paused,"2017-05-02 22:32:53"
35,S10527118,5544,gzCSV35U5-w,500,playing,"2017-05-02 22:32:55"
34,S10527117,5545,gF9QfR91O1Q,79,playing,"2017-05-02 22:33:31"
34,S10527117,5546,gF9QfR91O1Q,95,paused,"2017-05-02 22:33:48"
35,S10527118,5547,gzCSV35U5-w,560,paused,"2017-05-02 22:33:55"
34,S10527117,5548,gF9QfR91O1Q,95,playing,"2017-05-02 22:33:59"
34,S10527117,5549,gF9QfR91O1Q,97,paused,"2017-05-02 22:34:01"
35,S10527118,5550,gzCSV35U5-w,560,playing,"2017-05-02 22:34:13"
34,S10527117,5551,gF9QfR91O1Q,97,playing,"2017-05-02 22:34:16"
34,S10527117,5552,gF9QfR91O1Q,116,paused,"2017-05-02 22:34:36"
35,S10527118,5553,gzCSV35U5-w,586,paused,"2017-05-02 22:34:38"
35,S10527118,5554,gzCSV35U5-w,586,playing,"2017-05-02 22:34:39"
35,S10527118,5555,gzCSV35U5-w,591,paused,"2017-05-02 22:34:44"
35,S10527118,5556,gzCSV35U5-w,591,playing,"2017-05-02 22:34:44"
34,S10527117,5557,gF9QfR91O1Q,116,playing,"2017-05-02 22:34:45"
34,S10527117,5558,gF9QfR91O1Q,118,paused,"2017-05-02 22:34:46"
35,S10527118,5559,gzCSV35U5-w,593,paused,"2017-05-02 22:34:47"
35,S10527118,5560,gzCSV35U5-w,593,playing,"2017-05-02 22:34:53"
34,S10527117,5561,gF9QfR91O1Q,118,playing,"2017-05-02 22:35:07"
34,S10527117,5562,gF9QfR91O1Q,137,paused,"2017-05-02 22:35:26"
34,S10527117,5563,gF9QfR91O1Q,137,playing,"2017-05-02 22:35:46"
34,S10527117,5564,gF9QfR91O1Q,190,paused,"2017-05-02 22:36:40"
34,S10527117,5565,gF9QfR91O1Q,190,playing,"2017-05-02 22:36:48"
34,S10527117,5566,gF9QfR91O1Q,204,paused,"2017-05-02 22:37:01"
34,S10527117,5567,gF9QfR91O1Q,204,playing,"2017-05-02 22:37:22"
34,S10527117,5568,gF9QfR91O1Q,399,ended,"2017-05-02 22:40:37"
34,S10527117,5569,TVfAery2QN0,0,buffering,"2017-05-02 22:40:42"
34,S10527117,5570,TVfAery2QN0,0,playing,"2017-05-02 22:40:44"
34,S10527117,5571,TVfAery2QN0,14,paused,"2017-05-02 22:40:58"
34,S10527117,5572,TVfAery2QN0,14,playing,"2017-05-02 22:41:13"
34,S10527117,5573,TVfAery2QN0,19,paused,"2017-05-02 22:41:18"
34,S10527117,5574,TVfAery2QN0,0,buffering,"2017-05-02 22:41:28"
34,S10527117,5575,TVfAery2QN0,0,playing,"2017-05-02 22:41:29"
34,S10527117,5576,TVfAery2QN0,61,paused,"2017-05-02 22:42:29"
35,S10527118,5577,gzCSV35U5-w,1073,ended,"2017-05-02 22:42:53"
35,S10527118,5578,gzCSV35U5-w,97,buffering,"2017-05-02 22:42:58"
35,S10527118,5579,gzCSV35U5-w,97,paused,"2017-05-02 22:42:58"
35,S10527118,5580,gzCSV35U5-w,97,playing,"2017-05-02 22:42:58"
35,S10527118,5581,gzCSV35U5-w,97,playing,"2017-05-02 22:42:58"
35,S10527118,5582,gzCSV35U5-w,131,paused,"2017-05-02 22:43:01"
35,S10527118,5583,gzCSV35U5-w,131,playing,"2017-05-02 22:43:01"
35,S10527118,5584,gzCSV35U5-w,164,paused,"2017-05-02 22:43:02"
35,S10527118,5585,gzCSV35U5-w,164,buffering,"2017-05-02 22:43:02"
35,S10527118,5586,gzCSV35U5-w,164,playing,"2017-05-02 22:43:02"
35,S10527118,5587,gzCSV35U5-w,138,paused,"2017-05-02 22:43:06"
35,S10527118,5588,gzCSV35U5-w,138,playing,"2017-05-02 22:43:06"
34,S10527117,5589,TVfAery2QN0,61,playing,"2017-05-02 22:43:13"
35,S10527118,5590,gzCSV35U5-w,225,paused,"2017-05-02 22:44:33"
34,S10527117,5591,TVfAery2QN0,143,paused,"2017-05-02 22:44:36"
35,S10527118,5592,gzCSV35U5-w,225,playing,"2017-05-02 22:44:41"
34,S10527117,5593,TVfAery2QN0,143,playing,"2017-05-02 22:44:43"
35,S10527118,5594,gzCSV35U5-w,250,paused,"2017-05-02 22:44:53"
35,S10527118,5595,gzCSV35U5-w,250,playing,"2017-05-02 22:44:53"
35,S10527118,5596,gzCSV35U5-w,251,paused,"2017-05-02 22:44:55"
35,S10527118,5597,gzCSV35U5-w,251,playing,"2017-05-02 22:44:55"
35,S10527118,5598,gzCSV35U5-w,271,paused,"2017-05-02 22:44:58"
35,S10527118,5599,gzCSV35U5-w,271,playing,"2017-05-02 22:44:58"
35,S10527118,5600,gzCSV35U5-w,274,paused,"2017-05-02 22:45:01"
35,S10527118,5601,Cbm5zjFsHGs,0,buffering,"2017-05-02 22:45:12"
35,S10527118,5602,Cbm5zjFsHGs,0,playing,"2017-05-02 22:45:14"
35,S10527118,5603,Cbm5zjFsHGs,508,paused,"2017-05-02 22:45:14"
35,S10527118,5604,Cbm5zjFsHGs,508,buffering,"2017-05-02 22:45:14"
35,S10527118,5605,Cbm5zjFsHGs,508,playing,"2017-05-02 22:45:18"
35,S10527118,5606,Cbm5zjFsHGs,566,paused,"2017-05-02 22:45:21"
35,S10527118,5607,Cbm5zjFsHGs,566,buffering,"2017-05-02 22:45:21"
34,S10527117,5608,TVfAery2QN0,182,paused,"2017-05-02 22:45:22"
35,S10527118,5609,Cbm5zjFsHGs,566,playing,"2017-05-02 22:45:24"
35,S10527118,5610,Cbm5zjFsHGs,623,paused,"2017-05-02 22:45:25"
35,S10527118,5611,Cbm5zjFsHGs,623,buffering,"2017-05-02 22:45:25"
35,S10527118,5612,Cbm5zjFsHGs,623,playing,"2017-05-02 22:45:28"
35,S10527118,5613,Cbm5zjFsHGs,784,paused,"2017-05-02 22:45:28"
35,S10527118,5614,Cbm5zjFsHGs,784,buffering,"2017-05-02 22:45:28"
35,S10527118,5615,Cbm5zjFsHGs,784,playing,"2017-05-02 22:45:32"
35,S10527118,5616,Cbm5zjFsHGs,869,paused,"2017-05-02 22:45:33"
35,S10527118,5617,Cbm5zjFsHGs,869,buffering,"2017-05-02 22:45:33"
34,S10527117,5618,TVfAery2QN0,182,playing,"2017-05-02 22:45:34"
35,S10527118,5619,Cbm5zjFsHGs,869,playing,"2017-05-02 22:45:37"
35,S10527118,5620,Cbm5zjFsHGs,882,paused,"2017-05-02 22:45:39"
35,S10527118,5621,Cbm5zjFsHGs,895,buffering,"2017-05-02 22:45:39"
35,S10527118,5622,Cbm5zjFsHGs,940,paused,"2017-05-02 22:45:39"
35,S10527118,5623,Cbm5zjFsHGs,940,buffering,"2017-05-02 22:45:39"
35,S10527118,5624,Cbm5zjFsHGs,1058,paused,"2017-05-02 22:45:46"
35,S10527118,5625,Cbm5zjFsHGs,1058,buffering,"2017-05-02 22:45:46"
35,S10527118,5626,Cbm5zjFsHGs,1058,playing,"2017-05-02 22:45:46"
35,S10527118,5627,Cbm5zjFsHGs,1058,buffering,"2017-05-02 22:45:46"
35,S10527118,5628,Cbm5zjFsHGs,1058,playing,"2017-05-02 22:45:46"
34,S10527117,5629,TVfAery2QN0,203,paused,"2017-05-02 22:45:55"
35,S10527118,5630,Cbm5zjFsHGs,1106,paused,"2017-05-02 22:46:37"
35,S10527118,5631,gzCSV35U5-w,0,buffering,"2017-05-02 22:47:20"
35,S10527118,5632,gzCSV35U5-w,254,buffering,"2017-05-02 22:47:22"
35,S10527118,5633,gzCSV35U5-w,254,playing,"2017-05-02 22:47:23"
35,S10527118,5634,gzCSV35U5-w,291,paused,"2017-05-02 22:47:25"
35,S10527118,5635,gzCSV35U5-w,291,buffering,"2017-05-02 22:47:25"
35,S10527118,5636,gzCSV35U5-w,292,playing,"2017-05-02 22:47:25"
34,S10527117,5637,TVfAery2QN0,203,playing,"2017-05-02 22:48:03"
34,S10527117,5638,TVfAery2QN0,218,paused,"2017-05-02 22:48:18"
35,S10527118,5639,gzCSV35U5-w,353,paused,"2017-05-02 22:48:27"
35,S10527118,5640,gzCSV35U5-w,353,playing,"2017-05-02 22:48:35"
35,S10527118,5641,gzCSV35U5-w,403,paused,"2017-05-02 22:49:25"
35,S10527118,5642,gzCSV35U5-w,403,playing,"2017-05-02 22:49:33"
35,S10527118,5643,gzCSV35U5-w,751,paused,"2017-05-02 22:55:21"
35,S10527118,5644,gzCSV35U5-w,751,playing,"2017-05-02 22:55:25"
35,S10527118,5645,gzCSV35U5-w,752,paused,"2017-05-02 22:55:25"
35,S10527118,5646,TVfAery2QN0,0,buffering,"2017-05-02 22:56:07"
35,S10527118,5647,TVfAery2QN0,0,playing,"2017-05-02 22:56:08"
35,S10527118,5648,TVfAery2QN0,4,paused,"2017-05-02 22:56:13"
35,S10527118,5649,TVfAery2QN0,446,buffering,"2017-05-02 22:56:17"
35,S10527118,5650,TVfAery2QN0,446,playing,"2017-05-02 22:56:17"
35,S10527118,5651,TVfAery2QN0,436,paused,"2017-05-02 22:56:18"
35,S10527118,5652,TVfAery2QN0,30,playing,"2017-05-02 22:56:20"
35,S10527118,5653,TVfAery2QN0,30,paused,"2017-05-02 22:56:21"
35,S10527118,5654,TVfAery2QN0,2,playing,"2017-05-02 22:56:23"
35,S10527118,5655,TVfAery2QN0,4,paused,"2017-05-02 22:56:25"
35,S10527118,5656,TVfAery2QN0,4,playing,"2017-05-02 22:56:25"
35,S10527118,5657,TVfAery2QN0,8,paused,"2017-05-02 22:56:29"
35,S10527118,5658,TVfAery2QN0,8,playing,"2017-05-02 22:56:30"
35,S10527118,5659,TVfAery2QN0,16,paused,"2017-05-02 22:56:38"
35,S10527118,5660,TVfAery2QN0,16,playing,"2017-05-02 22:56:39"
35,S10527118,5661,TVfAery2QN0,29,paused,"2017-05-02 22:56:52"
35,S10527118,5662,TVfAery2QN0,29,playing,"2017-05-02 22:56:57"
35,S10527118,5663,TVfAery2QN0,127,paused,"2017-05-02 22:58:35"
35,S10527118,5664,TVfAery2QN0,127,playing,"2017-05-02 22:58:36"
34,S10527117,5665,TVfAery2QN0,191,playing,"2017-05-02 23:00:06"
34,S10527117,5666,TVfAery2QN0,197,paused,"2017-05-02 23:00:07"
34,S10527117,5667,TVfAery2QN0,197,buffering,"2017-05-02 23:00:07"
34,S10527117,5668,TVfAery2QN0,208,paused,"2017-05-02 23:00:07"
34,S10527117,5669,TVfAery2QN0,209,playing,"2017-05-02 23:00:07"
34,S10527117,5670,TVfAery2QN0,209,buffering,"2017-05-02 23:00:07"
34,S10527117,5671,TVfAery2QN0,209,playing,"2017-05-02 23:00:07"
34,S10527117,5672,TVfAery2QN0,236,paused,"2017-05-02 23:00:08"
34,S10527117,5673,TVfAery2QN0,236,buffering,"2017-05-02 23:00:08"
34,S10527117,5674,TVfAery2QN0,236,playing,"2017-05-02 23:00:08"
34,S10527117,5675,TVfAery2QN0,219,paused,"2017-05-02 23:00:08"
34,S10527117,5676,TVfAery2QN0,219,buffering,"2017-05-02 23:00:08"
34,S10527117,5677,TVfAery2QN0,219,playing,"2017-05-02 23:00:08"
34,S10527117,5678,TVfAery2QN0,219,paused,"2017-05-02 23:00:09"
34,S10527117,5679,TVfAery2QN0,219,playing,"2017-05-02 23:00:10"
34,S10527117,5680,TVfAery2QN0,220,paused,"2017-05-02 23:00:11"
34,S10527117,5681,TVfAery2QN0,220,playing,"2017-05-02 23:00:13"
34,S10527117,5682,TVfAery2QN0,221,paused,"2017-05-02 23:00:14"
34,S10527117,5683,TVfAery2QN0,221,playing,"2017-05-02 23:00:15"
34,S10527117,5684,TVfAery2QN0,221,paused,"2017-05-02 23:00:16"
34,S10527117,5685,gF9QfR91O1Q,0,buffering,"2017-05-02 23:00:38"
34,S10527117,5686,gF9QfR91O1Q,0,playing,"2017-05-02 23:00:39"
34,S10527117,5687,gF9QfR91O1Q,27,paused,"2017-05-02 23:00:39"
34,S10527117,5688,gF9QfR91O1Q,27,buffering,"2017-05-02 23:00:39"
34,S10527117,5689,gF9QfR91O1Q,27,playing,"2017-05-02 23:00:39"
34,S10527117,5690,gF9QfR91O1Q,55,paused,"2017-05-02 23:00:40"
34,S10527117,5691,gF9QfR91O1Q,56,buffering,"2017-05-02 23:00:40"
34,S10527117,5692,gF9QfR91O1Q,56,playing,"2017-05-02 23:00:40"
34,S10527117,5693,gF9QfR91O1Q,88,paused,"2017-05-02 23:00:40"
34,S10527117,5694,gF9QfR91O1Q,88,buffering,"2017-05-02 23:00:40"
34,S10527117,5695,gF9QfR91O1Q,88,playing,"2017-05-02 23:00:41"
34,S10527117,5696,gF9QfR91O1Q,126,paused,"2017-05-02 23:00:41"
34,S10527117,5697,gF9QfR91O1Q,126,buffering,"2017-05-02 23:00:41"
34,S10527117,5698,gF9QfR91O1Q,126,playing,"2017-05-02 23:00:41"
