Account,Behavior,Video_Time,CreateDate
S10527140,paused,31,"2017-04-26 08:53:21"
S10527140,playing,31,"2017-04-26 08:53:22"
S10527140,buffering,31,"2017-04-26 08:53:22"
S10527140,playing,680,"2017-04-26 08:53:22"
S10527117,paused,184,"2017-04-26 08:53:23"
S10527117,playing,184,"2017-04-26 08:53:23"
S10527117,buffering,184,"2017-04-26 08:53:23"
S10527117,playing,184,"2017-04-26 08:53:23"
S10527140,paused,0,"2017-04-26 08:53:23"
S10527140,playing,0,"2017-04-26 08:53:24"
S10527140,buffering,0,"2017-04-26 08:53:24"
S10527140,playing,0,"2017-04-26 08:53:24"
S10527117,paused,343,"2017-04-26 08:53:25"
S10527117,playing,343,"2017-04-26 08:53:25"
S10527117,buffering,343,"2017-04-26 08:53:25"
S10527117,playing,343,"2017-04-26 08:53:25"
S10527117,paused,477,"2017-04-26 08:53:26"
S10527117,playing,477,"2017-04-26 08:53:26"
S10527117,buffering,477,"2017-04-26 08:53:26"
S10527117,playing,477,"2017-04-26 08:53:26"
S10527117,paused,526,"2017-04-26 08:53:26"
S10527117,playing,526,"2017-04-26 08:53:26"
S10527117,buffering,526,"2017-04-26 08:53:26"
S10527117,playing,526,"2017-04-26 08:53:26"
S10527117,paused,674,"2017-04-26 08:53:27"
S10527117,playing,674,"2017-04-26 08:53:27"
S10527117,buffering,674,"2017-04-26 08:53:27"
S10527117,playing,674,"2017-04-26 08:53:27"
S10527117,paused,622,"2017-04-26 08:53:28"
S10527117,playing,622,"2017-04-26 08:53:28"
S10527117,buffering,622,"2017-04-26 08:53:28"
S10527117,playing,622,"2017-04-26 08:53:28"
S10527117,paused,577,"2017-04-26 08:53:28"
S10527117,playing,577,"2017-04-26 08:53:28"
S10527117,buffering,577,"2017-04-26 08:53:28"
S10527117,playing,577,"2017-04-26 08:53:28"
S10527117,paused,578,"2017-04-26 08:53:29"
S10527117,buffering,781,"2017-04-26 08:53:30"
S10527117,paused,781,"2017-04-26 08:53:31"
S10527140,paused,22,"2017-04-26 08:53:46"
S10527140,playing,22,"2017-04-26 08:53:48"
S10527151,paused,1073,"2017-04-26 08:54:11"
S10527151,ended,1073,"2017-04-26 08:54:11"
S10527151,playing,0,"2017-04-26 08:54:15"
S10527151,buffering,0,"2017-04-26 08:54:15"
S10527151,playing,0,"2017-04-26 08:54:15"
S10527151,paused,16,"2017-04-26 08:54:31"
S10527151,playing,16,"2017-04-26 08:54:33"
S10527151,paused,99,"2017-04-26 08:54:45"
S10527151,playing,99,"2017-04-26 08:54:47"
S10527151,paused,192,"2017-04-26 08:55:04"
S10527151,playing,192,"2017-04-26 08:55:06"
S10527131,playing,713,"2017-04-26 08:55:11"
S10527131,paused,9,"2017-04-26 08:55:12"
S10527131,playing,9,"2017-04-26 08:55:12"
S10527131,buffering,9,"2017-04-26 08:55:12"
S10527131,playing,714,"2017-04-26 08:55:12"
S10527131,paused,11,"2017-04-26 08:55:14"
S10527131,playing,11,"2017-04-26 08:55:14"
S10527131,buffering,11,"2017-04-26 08:55:14"
S10527131,playing,716,"2017-04-26 08:55:14"
S10527131,paused,11,"2017-04-26 08:55:15"
S10527131,playing,11,"2017-04-26 08:55:15"
S10527131,buffering,11,"2017-04-26 08:55:15"
S10527131,playing,717,"2017-04-26 08:55:16"
S10527131,paused,722,"2017-04-26 08:55:19"
S10527131,playing,600,"2017-04-26 08:55:19"
S10527131,paused,605,"2017-04-26 08:55:20"
S10527131,playing,292,"2017-04-26 08:55:20"
S10527131,paused,295,"2017-04-26 08:55:21"
S10527131,playing,156,"2017-04-26 08:55:22"
S10527131,paused,152,"2017-04-26 08:55:22"
S10527131,playing,28,"2017-04-26 08:55:24"
S10527131,buffering,27,"2017-04-26 08:55:24"
S10527131,playing,27,"2017-04-26 08:55:24"
S10527131,paused,38,"2017-04-26 08:55:35"
S10527151,paused,342,"2017-04-26 08:55:41"
S10527120,playing,728,"2017-04-26 08:56:03"
S10527131,playing,38,"2017-04-26 08:56:03"
S10527143,playing,215,"2017-04-26 08:56:06"
S10527120,paused,732,"2017-04-26 08:56:06"
S10527120,playing,732,"2017-04-26 08:56:07"
S10527143,paused,222,"2017-04-26 08:56:13"
S10527120,paused,741,"2017-04-26 08:56:17"
S10527143,playing,222,"2017-04-26 08:56:21"
S10527143,paused,225,"2017-04-26 08:56:24"
S10527131,paused,62,"2017-04-26 08:56:27"
S10527143,playing,225,"2017-04-26 08:56:31"
S10527150,buffering,0,"2017-04-26 08:56:44"
S10527150,playing,0,"2017-04-26 08:56:44"
S10527150,paused,0,"2017-04-26 08:56:45"
S10527143,paused,253,"2017-04-26 08:56:54"
S10527143,playing,253,"2017-04-26 08:56:54"
S10527143,paused,256,"2017-04-26 08:56:55"
S10527143,playing,256,"2017-04-26 08:56:55"
S10527143,paused,265,"2017-04-26 08:56:55"
S10527143,playing,265,"2017-04-26 08:56:55"
S10527143,paused,269,"2017-04-26 08:56:56"
S10527143,playing,269,"2017-04-26 08:56:56"
S10527143,paused,270,"2017-04-26 08:56:56"
S10527143,playing,271,"2017-04-26 08:56:57"
S10527143,paused,275,"2017-04-26 08:56:57"
S10527143,playing,275,"2017-04-26 08:56:57"
S10527143,paused,273,"2017-04-26 08:56:59"
S10527143,playing,273,"2017-04-26 08:56:59"
S10527143,paused,270,"2017-04-26 08:57:00"
S10527143,playing,270,"2017-04-26 08:57:00"
S10527143,paused,270,"2017-04-26 08:57:01"
S10527143,playing,281,"2017-04-26 08:57:11"
S10527131,playing,62,"2017-04-26 08:57:12"
S10527108,playing,35,"2017-04-26 08:57:12"
S10527143,paused,289,"2017-04-26 08:57:14"
S10527143,playing,289,"2017-04-26 08:57:14"
S10527143,paused,294,"2017-04-26 08:57:15"
S10527143,playing,294,"2017-04-26 08:57:15"
S10527143,paused,298,"2017-04-26 08:57:15"
S10527143,playing,298,"2017-04-26 08:57:16"
S10527143,paused,304,"2017-04-26 08:57:16"
S10527143,playing,304,"2017-04-26 08:57:16"
S10527143,paused,310,"2017-04-26 08:57:17"
S10527143,playing,310,"2017-04-26 08:57:18"
S10527143,paused,316,"2017-04-26 08:57:18"
S10527143,playing,316,"2017-04-26 08:57:19"
S10527143,paused,326,"2017-04-26 08:57:24"
S10527143,playing,326,"2017-04-26 08:57:25"
S10527143,paused,333,"2017-04-26 08:57:25"
S10527143,playing,333,"2017-04-26 08:57:25"
S10527143,paused,337,"2017-04-26 08:57:26"
S10527143,playing,337,"2017-04-26 08:57:26"
S10527143,paused,342,"2017-04-26 08:57:27"
S10527143,playing,342,"2017-04-26 08:57:27"
S10527108,paused,104,"2017-04-26 08:57:28"
S10527143,paused,347,"2017-04-26 08:57:28"
S10527143,playing,347,"2017-04-26 08:57:28"
S10527110,buffering,0,"2017-04-26 08:57:29"
S10527110,playing,0,"2017-04-26 08:57:29"
S10527143,paused,356,"2017-04-26 08:57:33"
S10527143,playing,356,"2017-04-26 08:57:33"
S10527143,paused,358,"2017-04-26 08:57:36"
S10527110,buffering,212,"2017-04-26 08:57:36"
S10527143,playing,358,"2017-04-26 08:57:37"
S10527110,playing,207,"2017-04-26 08:57:39"
S10527143,paused,365,"2017-04-26 08:57:44"
S10527143,playing,366,"2017-04-26 08:57:44"
S10527143,paused,370,"2017-04-26 08:57:44"
S10527143,playing,370,"2017-04-26 08:57:44"
S10527131,paused,94,"2017-04-26 08:57:44"
S10527143,paused,381,"2017-04-26 08:57:46"
S10527143,playing,380,"2017-04-26 08:57:46"
S10527143,paused,381,"2017-04-26 08:57:47"
S10527143,playing,417,"2017-04-26 08:58:02"
S10527136,ended,1073,"2017-04-26 08:58:17"
S10527143,paused,435,"2017-04-26 08:58:20"
S10527110,paused,276,"2017-04-26 08:58:47"
S10527136,playing,0,"2017-04-26 08:58:52"
S10527136,buffering,0,"2017-04-26 08:58:52"
S10527136,playing,0,"2017-04-26 08:58:52"
S10527110,playing,276,"2017-04-26 08:58:59"
S10527110,paused,325,"2017-04-26 08:59:48"
S10527109,buffering,0,"2017-04-26 09:00:06"
S10527109,playing,0,"2017-04-26 09:00:07"
S10527110,playing,325,"2017-04-26 09:00:16"
S10527109,buffering,98,"2017-04-26 09:02:05"
S10527109,playing,98,"2017-04-26 09:02:05"
S10527109,paused,111,"2017-04-26 09:02:18"
S10527136,buffering,0,"2017-04-26 09:02:28"
S10527136,playing,0,"2017-04-26 09:02:29"
S10527120,playing,914,"2017-04-26 09:02:37"
S10527120,paused,942,"2017-04-26 09:03:11"
S10527131,playing,94,"2017-04-26 09:03:22"
S10527143,playing,476,"2017-04-26 09:03:26"
S10527143,paused,488,"2017-04-26 09:03:38"
S10527110,paused,533,"2017-04-26 09:03:44"
S10527110,playing,533,"2017-04-26 09:03:56"
S10527143,playing,495,"2017-04-26 09:04:13"
S10527143,paused,496,"2017-04-26 09:04:14"
S10527127,buffering,0,"2017-04-26 09:04:19"
S10527127,playing,0,"2017-04-26 09:04:20"
S10527127,paused,151,"2017-04-26 09:04:41"
S10527108,playing,104,"2017-04-26 09:05:14"
S10527108,buffering,0,"2017-04-26 09:05:28"
S10527108,playing,0,"2017-04-26 09:05:29"
S10527143,playing,496,"2017-04-26 09:05:45"
S10527143,paused,499,"2017-04-26 09:05:47"
S10527143,playing,500,"2017-04-26 09:05:47"
S10527143,paused,506,"2017-04-26 09:05:47"
S10527143,playing,506,"2017-04-26 09:05:47"
S10527143,paused,514,"2017-04-26 09:05:48"
S10527143,playing,514,"2017-04-26 09:05:48"
S10527143,paused,520,"2017-04-26 09:05:48"
S10527143,playing,520,"2017-04-26 09:05:48"
S10527143,paused,525,"2017-04-26 09:05:49"
S10527143,playing,525,"2017-04-26 09:05:49"
S10527143,paused,528,"2017-04-26 09:05:50"
S10527143,playing,528,"2017-04-26 09:05:50"
S10527143,paused,530,"2017-04-26 09:05:51"
S10527143,playing,530,"2017-04-26 09:05:51"
S10527143,paused,536,"2017-04-26 09:05:51"
S10527143,playing,536,"2017-04-26 09:05:51"
S10527143,paused,494,"2017-04-26 09:05:51"
S10527143,playing,494,"2017-04-26 09:05:52"
S10527143,paused,503,"2017-04-26 09:05:53"
S10527143,playing,503,"2017-04-26 09:05:53"
S10527143,paused,508,"2017-04-26 09:05:53"
S10527143,playing,508,"2017-04-26 09:05:53"
S10527143,paused,523,"2017-04-26 09:05:54"
S10527143,playing,523,"2017-04-26 09:05:54"
S10527143,paused,533,"2017-04-26 09:05:54"
S10527143,playing,533,"2017-04-26 09:05:54"
S10527143,paused,539,"2017-04-26 09:05:55"
S10527143,playing,539,"2017-04-26 09:05:55"
S10527143,paused,545,"2017-04-26 09:05:55"
S10527143,playing,545,"2017-04-26 09:05:55"
S10527143,paused,552,"2017-04-26 09:05:56"
S10527143,playing,553,"2017-04-26 09:05:56"
S10527143,paused,560,"2017-04-26 09:05:56"
S10527143,playing,560,"2017-04-26 09:05:57"
S10527143,paused,568,"2017-04-26 09:05:57"
S10527143,playing,568,"2017-04-26 09:05:57"
S10527143,paused,519,"2017-04-26 09:05:58"
S10527143,playing,519,"2017-04-26 09:05:58"
S10527109,playing,112,"2017-04-26 09:06:01"
S10527143,paused,525,"2017-04-26 09:06:04"
S10527143,playing,468,"2017-04-26 09:06:12"
S10527108,paused,155,"2017-04-26 09:06:14"
S10527143,paused,474,"2017-04-26 09:06:18"
S10527109,paused,146,"2017-04-26 09:06:36"
S10412108,playing,868,"2017-04-26 09:07:22"
S10412108,paused,882,"2017-04-26 09:07:37"
S10527127,playing,151,"2017-04-26 09:07:52"
S10527127,paused,21,"2017-04-26 09:07:57"
S10527127,playing,21,"2017-04-26 09:07:57"
S10527127,paused,45,"2017-04-26 09:07:57"
S10527127,playing,45,"2017-04-26 09:07:58"
S10527127,paused,86,"2017-04-26 09:07:58"
S10527127,playing,86,"2017-04-26 09:07:58"
S10527131,paused,374,"2017-04-26 09:08:01"
S10527127,paused,160,"2017-04-26 09:08:04"
S10527127,playing,160,"2017-04-26 09:08:04"
S10527127,paused,161,"2017-04-26 09:08:05"
S10527136,paused,396,"2017-04-26 09:09:05"
S10527136,buffering,0,"2017-04-26 09:09:14"
S10527136,playing,0,"2017-04-26 09:09:15"
S10527110,paused,868,"2017-04-26 09:09:31"
S10527140,paused,979,"2017-04-26 09:09:46"
S10527136,paused,42,"2017-04-26 09:09:56"
S10527127,buffering,0,"2017-04-26 09:10:04"
S10527127,playing,0,"2017-04-26 09:10:07"
S10527127,playing,161,"2017-04-26 09:10:09"
S10527127,paused,14,"2017-04-26 09:10:10"
S10527127,playing,4,"2017-04-26 09:10:10"
S10527127,paused,5,"2017-04-26 09:10:11"
S10527127,playing,0,"2017-04-26 09:10:11"
S10527127,paused,5,"2017-04-26 09:10:12"
S10527127,playing,0,"2017-04-26 09:10:14"
S10527127,paused,5,"2017-04-26 09:10:16"
S10527127,playing,5,"2017-04-26 09:10:18"
S10527127,paused,6,"2017-04-26 09:10:19"
S10527127,playing,6,"2017-04-26 09:10:21"
S10527150,buffering,0,"2017-04-26 09:10:30"
S10527150,playing,0,"2017-04-26 09:10:31"
S10527127,paused,19,"2017-04-26 09:10:33"
S10527127,playing,19,"2017-04-26 09:10:37"
S10527110,playing,868,"2017-04-26 09:10:41"
S10527150,paused,44,"2017-04-26 09:10:57"
S10527150,playing,44,"2017-04-26 09:10:57"
S10527150,paused,49,"2017-04-26 09:10:58"
S10527150,playing,49,"2017-04-26 09:10:58"
S10527150,paused,66,"2017-04-26 09:10:59"
S10527150,playing,66,"2017-04-26 09:10:59"
S10527150,paused,81,"2017-04-26 09:11:00"
S10527150,playing,81,"2017-04-26 09:11:00"
S10527150,paused,92,"2017-04-26 09:11:01"
S10527150,playing,92,"2017-04-26 09:11:01"
S10412108,buffering,482,"2017-04-26 09:11:01"
S10527150,paused,108,"2017-04-26 09:11:02"
S10527150,playing,108,"2017-04-26 09:11:02"
S10527150,paused,117,"2017-04-26 09:11:02"
S10527150,playing,117,"2017-04-26 09:11:02"
S10527150,paused,133,"2017-04-26 09:11:03"
S10527150,playing,133,"2017-04-26 09:11:03"
S10412108,paused,442,"2017-04-26 09:11:03"
S10412108,buffering,437,"2017-04-26 09:11:03"
S10412108,paused,427,"2017-04-26 09:11:05"
S10527140,playing,979,"2017-04-26 09:11:05"
S10412108,buffering,422,"2017-04-26 09:11:06"
S10527140,paused,171,"2017-04-26 09:11:07"
S10412108,paused,422,"2017-04-26 09:11:07"
S10527140,playing,171,"2017-04-26 09:11:07"
S10527150,buffering,0,"2017-04-26 09:11:07"
S10412108,buffering,417,"2017-04-26 09:11:07"
S10527150,playing,0,"2017-04-26 09:11:07"
S10527140,paused,8,"2017-04-26 09:11:08"
S10527140,playing,8,"2017-04-26 09:11:08"
S10527140,buffering,8,"2017-04-26 09:11:08"
S10527140,playing,172,"2017-04-26 09:11:08"
S10412108,paused,417,"2017-04-26 09:11:08"
S10527140,paused,16,"2017-04-26 09:11:08"
S10527140,playing,16,"2017-04-26 09:11:08"
S10527140,buffering,16,"2017-04-26 09:11:08"
S10527140,playing,16,"2017-04-26 09:11:08"
S10527140,buffering,16,"2017-04-26 09:11:08"
S10412108,buffering,412,"2017-04-26 09:11:08"
S10527140,playing,172,"2017-04-26 09:11:08"
S10527140,paused,30,"2017-04-26 09:11:09"
S10527140,playing,30,"2017-04-26 09:11:09"
S10527140,buffering,30,"2017-04-26 09:11:09"
S10527140,playing,173,"2017-04-26 09:11:09"
S10412108,paused,407,"2017-04-26 09:11:09"
S10527140,paused,65,"2017-04-26 09:11:10"
S10527140,playing,65,"2017-04-26 09:11:10"
S10412108,buffering,402,"2017-04-26 09:11:10"
S10527140,paused,83,"2017-04-26 09:11:11"
S10412108,paused,402,"2017-04-26 09:11:11"
S10527140,playing,83,"2017-04-26 09:11:11"
S10527140,paused,134,"2017-04-26 09:11:11"
S10412108,buffering,397,"2017-04-26 09:11:11"
S10527140,playing,134,"2017-04-26 09:11:12"
S10412108,paused,397,"2017-04-26 09:11:12"
S10527140,paused,149,"2017-04-26 09:11:12"
S10527140,playing,149,"2017-04-26 09:11:12"
S10412108,buffering,392,"2017-04-26 09:11:15"
S10412108,paused,392,"2017-04-26 09:11:15"
S10412108,playing,392,"2017-04-26 09:11:16"
S10412108,paused,403,"2017-04-26 09:11:28"
S10527109,buffering,146,"2017-04-26 09:11:41"
S10527109,paused,146,"2017-04-26 09:11:42"
S10527109,playing,146,"2017-04-26 09:11:43"
S10527150,paused,71,"2017-04-26 09:11:49"
S10527150,playing,71,"2017-04-26 09:11:53"
S10527131,playing,374,"2017-04-26 09:12:07"
S10527150,paused,128,"2017-04-26 09:12:08"
S10527150,playing,128,"2017-04-26 09:12:08"
S10527150,paused,145,"2017-04-26 09:12:09"
S10527150,playing,145,"2017-04-26 09:12:09"
S10527150,paused,156,"2017-04-26 09:12:10"
S10527150,playing,156,"2017-04-26 09:12:10"
S10527150,paused,161,"2017-04-26 09:12:11"
S10527150,playing,161,"2017-04-26 09:12:11"
S10527150,paused,169,"2017-04-26 09:12:12"
S10527150,playing,169,"2017-04-26 09:12:12"
S10527150,paused,176,"2017-04-26 09:12:12"
S10527150,playing,176,"2017-04-26 09:12:12"
S10527150,paused,183,"2017-04-26 09:12:13"
S10527150,playing,183,"2017-04-26 09:12:13"
S10527150,paused,191,"2017-04-26 09:12:14"
S10527150,playing,191,"2017-04-26 09:12:14"
S10527150,paused,199,"2017-04-26 09:12:14"
S10527150,playing,199,"2017-04-26 09:12:15"
S10412108,playing,736,"2017-04-26 09:12:25"
S10412108,paused,739,"2017-04-26 09:12:28"
S10527133,paused,227,"2017-04-26 09:13:19"
S10527133,buffering,227,"2017-04-26 09:13:20"
S10527133,playing,227,"2017-04-26 09:13:21"
S10527150,paused,668,"2017-04-26 09:13:28"
S10527150,playing,668,"2017-04-26 09:13:28"
S10527150,paused,681,"2017-04-26 09:13:29"
S10527150,playing,681,"2017-04-26 09:13:29"
S10527150,paused,686,"2017-04-26 09:13:30"
S10527150,playing,686,"2017-04-26 09:13:30"
S10527150,paused,699,"2017-04-26 09:13:31"
S10527150,playing,699,"2017-04-26 09:13:31"
S10527150,paused,706,"2017-04-26 09:13:32"
S10527150,playing,706,"2017-04-26 09:13:32"
S10527150,paused,716,"2017-04-26 09:13:33"
S10527150,playing,716,"2017-04-26 09:13:33"
S10527127,paused,198,"2017-04-26 09:13:36"
S10527120,playing,957,"2017-04-26 09:13:38"
S10527120,paused,957,"2017-04-26 09:13:38"
S10527127,playing,198,"2017-04-26 09:13:51"
S10527127,paused,221,"2017-04-26 09:13:56"
S10527127,playing,221,"2017-04-26 09:14:03"
S10527110,paused,1072,"2017-04-26 09:14:05"
S10527133,paused,277,"2017-04-26 09:14:11"
S10527131,paused,527,"2017-04-26 09:14:16"
S10527133,playing,277,"2017-04-26 09:14:17"
S10527131,playing,527,"2017-04-26 09:14:44"
S10527133,paused,305,"2017-04-26 09:14:45"
S10527115,buffering,0,"2017-04-26 09:14:47"
S10527115,playing,0,"2017-04-26 09:14:48"
S10527131,paused,521,"2017-04-26 09:14:49"
S10527131,playing,521,"2017-04-26 09:14:49"
S10527115,paused,30,"2017-04-26 09:14:51"
S10527115,playing,30,"2017-04-26 09:14:51"
S10527115,buffering,30,"2017-04-26 09:14:51"
S10527115,playing,30,"2017-04-26 09:14:51"
S10527115,paused,56,"2017-04-26 09:15:02"
S10527115,playing,56,"2017-04-26 09:15:02"
S10527108,playing,155,"2017-04-26 09:15:09"
S10527108,paused,160,"2017-04-26 09:15:14"
S10527108,playing,160,"2017-04-26 09:15:20"
S10527115,paused,83,"2017-04-26 09:15:21"
S10527115,playing,83,"2017-04-26 09:15:21"
S10527115,paused,95,"2017-04-26 09:15:22"
S10527115,playing,95,"2017-04-26 09:15:22"
S10527108,paused,117,"2017-04-26 09:15:24"
S10527108,playing,117,"2017-04-26 09:15:24"
S10527115,paused,127,"2017-04-26 09:15:25"
S10527115,playing,127,"2017-04-26 09:15:25"
S10527115,buffering,127,"2017-04-26 09:15:25"
S10527115,playing,127,"2017-04-26 09:15:25"
S10412108,playing,739,"2017-04-26 09:15:25"
S10527115,paused,143,"2017-04-26 09:15:26"
S10527115,playing,143,"2017-04-26 09:15:26"
S10527115,buffering,143,"2017-04-26 09:15:26"
S10527115,playing,143,"2017-04-26 09:15:26"
S10527115,paused,182,"2017-04-26 09:15:29"
S10527115,playing,182,"2017-04-26 09:15:29"
S10527115,buffering,182,"2017-04-26 09:15:29"
S10527115,playing,182,"2017-04-26 09:15:29"
S10527115,paused,171,"2017-04-26 09:15:30"
S10527115,playing,171,"2017-04-26 09:15:30"
S10527115,buffering,171,"2017-04-26 09:15:30"
S10527115,playing,171,"2017-04-26 09:15:30"
S10527115,paused,165,"2017-04-26 09:15:31"
S10527115,playing,165,"2017-04-26 09:15:31"
S10527115,buffering,165,"2017-04-26 09:15:31"
S10527115,playing,166,"2017-04-26 09:15:32"
S10527115,paused,160,"2017-04-26 09:15:32"
S10527115,playing,160,"2017-04-26 09:15:32"
S10527115,paused,158,"2017-04-26 09:15:33"
S10527115,playing,158,"2017-04-26 09:15:33"
S10527131,paused,572,"2017-04-26 09:15:36"
S10527115,paused,149,"2017-04-26 09:15:37"
S10527115,playing,149,"2017-04-26 09:15:37"
S10527115,paused,148,"2017-04-26 09:15:38"
S10527115,playing,148,"2017-04-26 09:15:38"
S10527115,paused,145,"2017-04-26 09:15:39"
S10527115,playing,145,"2017-04-26 09:15:39"
S10527115,paused,143,"2017-04-26 09:15:40"
S10527115,playing,143,"2017-04-26 09:15:40"
S10527115,paused,141,"2017-04-26 09:15:40"
S10527115,playing,141,"2017-04-26 09:15:40"
S10527115,paused,137,"2017-04-26 09:15:41"
S10527115,playing,137,"2017-04-26 09:15:41"
S10412108,paused,889,"2017-04-26 09:15:41"
S10412108,playing,889,"2017-04-26 09:15:41"
S10527115,paused,136,"2017-04-26 09:15:42"
S10527115,playing,136,"2017-04-26 09:15:42"
S10412108,paused,910,"2017-04-26 09:15:42"
S10412108,playing,910,"2017-04-26 09:15:42"
S10527115,paused,132,"2017-04-26 09:15:43"
S10527115,playing,132,"2017-04-26 09:15:43"
S10412108,paused,924,"2017-04-26 09:15:43"
S10412108,playing,924,"2017-04-26 09:15:43"
S10412108,paused,935,"2017-04-26 09:15:43"
S10412108,playing,935,"2017-04-26 09:15:44"
S10527115,paused,118,"2017-04-26 09:15:44"
S10527115,playing,118,"2017-04-26 09:15:44"
S10527115,buffering,118,"2017-04-26 09:15:44"
S10412108,paused,943,"2017-04-26 09:15:44"
S10527115,playing,118,"2017-04-26 09:15:44"
S10412108,playing,943,"2017-04-26 09:15:44"
S10412108,paused,957,"2017-04-26 09:15:45"
S10412108,playing,957,"2017-04-26 09:15:45"
S10412108,paused,970,"2017-04-26 09:15:46"
S10412108,playing,970,"2017-04-26 09:15:46"
S10412108,paused,984,"2017-04-26 09:15:47"
S10412108,playing,984,"2017-04-26 09:15:47"
S10412108,paused,985,"2017-04-26 09:15:48"
S10527150,paused,1047,"2017-04-26 09:15:53"
S10527115,paused,142,"2017-04-26 09:15:54"
S10527115,playing,142,"2017-04-26 09:15:54"
S10527115,paused,151,"2017-04-26 09:15:56"
S10527115,playing,151,"2017-04-26 09:15:56"
S10527150,playing,1047,"2017-04-26 09:15:57"
S10527115,paused,148,"2017-04-26 09:15:59"
S10527115,playing,148,"2017-04-26 09:15:59"
S10527115,paused,140,"2017-04-26 09:16:00"
S10527115,playing,140,"2017-04-26 09:16:00"
S10527115,paused,104,"2017-04-26 09:16:01"
S10527115,playing,104,"2017-04-26 09:16:01"
S10527108,paused,181,"2017-04-26 09:16:08"
S10527150,paused,1095,"2017-04-26 09:16:11"
S10527115,paused,124,"2017-04-26 09:16:13"
S10527115,playing,124,"2017-04-26 09:16:13"
S10527150,playing,1070,"2017-04-26 09:16:25"
S10527140,paused,473,"2017-04-26 09:16:30"
S10527140,playing,473,"2017-04-26 09:16:30"
S10527150,paused,1041,"2017-04-26 09:16:32"
S10527140,paused,497,"2017-04-26 09:16:32"
S10527140,playing,497,"2017-04-26 09:16:32"
S10527127,paused,400,"2017-04-26 09:17:02"
S10527127,playing,400,"2017-04-26 09:17:04"
S10527127,paused,403,"2017-04-26 09:17:06"
S10527127,playing,403,"2017-04-26 09:17:16"
S10527140,paused,555,"2017-04-26 09:17:31"
S10527140,playing,555,"2017-04-26 09:17:32"
S10527140,paused,538,"2017-04-26 09:17:32"
S10527134,buffering,0,"2017-04-26 09:17:32"
S10527140,playing,538,"2017-04-26 09:17:33"
S10527134,playing,0,"2017-04-26 09:17:33"
S10527140,paused,556,"2017-04-26 09:17:33"
S10527140,playing,556,"2017-04-26 09:17:33"
S10527140,paused,558,"2017-04-26 09:17:35"
S10527134,buffering,750,"2017-04-26 09:17:35"
S10527134,playing,0,"2017-04-26 09:17:39"
S10527134,buffering,0,"2017-04-26 09:17:39"
S10527134,playing,0,"2017-04-26 09:17:40"
S10527134,buffering,578,"2017-04-26 09:17:41"
S10527134,playing,148,"2017-04-26 09:17:42"
S10527134,buffering,148,"2017-04-26 09:17:42"
S10527134,playing,107,"2017-04-26 09:17:43"
S10527134,buffering,76,"2017-04-26 09:17:46"
S10527134,playing,0,"2017-04-26 09:17:46"
S10527134,paused,4,"2017-04-26 09:17:50"
S10527140,playing,558,"2017-04-26 09:18:00"
S10527140,paused,558,"2017-04-26 09:18:00"
S10527140,playing,200,"2017-04-26 09:18:14"
S10527140,paused,346,"2017-04-26 09:18:17"
S10527140,playing,346,"2017-04-26 09:18:17"
S10527140,paused,369,"2017-04-26 09:18:18"
S10527140,playing,369,"2017-04-26 09:18:18"
S10527140,paused,405,"2017-04-26 09:18:19"
S10527140,playing,405,"2017-04-26 09:18:19"
S10527140,paused,415,"2017-04-26 09:18:20"
S10527140,playing,415,"2017-04-26 09:18:20"
S10527140,paused,432,"2017-04-26 09:18:21"
S10527140,playing,432,"2017-04-26 09:18:21"
S10527140,paused,452,"2017-04-26 09:18:22"
S10527140,playing,452,"2017-04-26 09:18:22"
S10527140,paused,460,"2017-04-26 09:18:23"
S10527140,playing,460,"2017-04-26 09:18:23"
S10527140,paused,475,"2017-04-26 09:18:24"
S10527140,playing,475,"2017-04-26 09:18:24"
S10527140,paused,498,"2017-04-26 09:18:24"
S10527140,playing,498,"2017-04-26 09:18:25"
S10527140,paused,510,"2017-04-26 09:18:26"
S10527140,playing,510,"2017-04-26 09:18:26"
S10527140,paused,517,"2017-04-26 09:18:26"
S10527140,playing,518,"2017-04-26 09:18:26"
S10527140,paused,533,"2017-04-26 09:18:26"
S10527140,playing,533,"2017-04-26 09:18:27"
S10527140,paused,535,"2017-04-26 09:18:28"
S10527150,playing,1041,"2017-04-26 09:18:47"
S10412108,ended,1073,"2017-04-26 09:19:30"
S10412108,playing,1068,"2017-04-26 09:19:31"
S10527150,paused,1058,"2017-04-26 09:19:31"
S10527115,paused,327,"2017-04-26 09:19:32"
S10412108,paused,1061,"2017-04-26 09:19:34"
S10527150,playing,1058,"2017-04-26 09:19:48"
S10527126,playing,0,"2017-04-26 09:19:56"
S10527126,buffering,0,"2017-04-26 09:19:56"
S10527126,playing,0,"2017-04-26 09:19:56"
S10527126,paused,30,"2017-04-26 09:20:03"
S10527126,playing,30,"2017-04-26 09:20:03"
S10527126,paused,44,"2017-04-26 09:20:04"
S10527126,playing,44,"2017-04-26 09:20:05"
S10527126,paused,57,"2017-04-26 09:20:05"
S10527126,playing,57,"2017-04-26 09:20:05"
S10527126,paused,145,"2017-04-26 09:20:10"
S10527126,playing,145,"2017-04-26 09:20:10"
S10527126,buffering,146,"2017-04-26 09:20:11"
S10527126,playing,146,"2017-04-26 09:20:11"
S10527126,paused,164,"2017-04-26 09:20:12"
S10527126,playing,164,"2017-04-26 09:20:12"
